,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
86,,None_f86,518488__cyclez__dark-techno-kick-drum-loop.wav,352256,356352,0.002067255089059472,-865.2786,164.37411,-3.449688,105.14554,10.008823,39.78348,15.467396,0.563282,14.6946335,1.047554,-0.48801422,5.246723,2.6184578
87,,None_f87,518488__cyclez__dark-techno-kick-drum-loop.wav,356352,360448,0.0021786512807011604,-928.4559,150.96829,18.096626,110.505585,21.170906,52.84826,29.595161,8.651253,17.438686,-5.4431915,-11.8169,-2.5279694,3.978939
88,,None_f88,518488__cyclez__dark-techno-kick-drum-loop.wav,360448,364544,0.010827099904417992,-1001.5637,226.32639,90.7663,84.49974,42.906548,35.51602,27.380089,12.806911,21.860916,8.148273,6.9660797,9.62566,5.373333
89,,None_f89,518488__cyclez__dark-techno-kick-drum-loop.wav,364544,368640,0.010172801092267036,-894.6176,199.0769,16.560905,108.6936,23.359016,43.19084,33.303078,8.774261,26.346786,-2.898903,1.3812332,6.3050117,13.572556
90,,None_f90,518488__cyclez__dark-techno-kick-drum-loop.wav,368640,372736,0.006659370847046375,-864.0863,168.93938,5.1815567,116.26672,16.699192,49.80047,20.097473,6.1421967,16.619762,2.795414,3.0089264,8.984867,9.706451
91,,None_f91,518488__cyclez__dark-techno-kick-drum-loop.wav,372736,376832,0.0028064341749995947,-910.71454,159.16895,1.2898216,98.552826,23.539902,49.57012,29.67582,12.477671,26.495987,2.646824,-9.386074,0.4706154,3.269844
92,,None_f92,518488__cyclez__dark-techno-kick-drum-loop.wav,376832,380928,0.0017905064160004258,-1051.9521,198.13727,96.77106,83.9012,38.435677,25.03344,25.882904,7.4835587,13.129467,5.122616,-1.3824539,7.751068,2.9393387
93,,None_f93,518488__cyclez__dark-techno-kick-drum-loop.wav,380928,385024,0.009580516256392002,-924.1217,222.33127,59.528683,99.79657,31.744255,47.04622,27.680702,4.8667297,18.273724,2.889019,0.11128998,6.4609146,6.913368
94,,None_f94,518488__cyclez__dark-techno-kick-drum-loop.wav,385024,389120,0.010872187092900276,-899.9975,189.0434,22.919582,115.8555,27.65641,46.924652,27.601738,5.8248825,21.265018,0.30244064,4.1006927,7.0452156,10.778156
95,,None_f95,518488__cyclez__dark-techno-kick-drum-loop.wav,389120,393216,0.006298277527093887,-878.39795,173.93735,-0.6308975,107.97899,20.674812,49.248886,26.523453,8.659897,28.26857,4.2228203,-2.4853668,10.180523,14.853397
